,Amount.Requested,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,ho_mort,ho_rent
2042,6000.0,6.03,36,4,7.77,3666.67,780-784,19.0,6275.0,1.0,4,1,0
2043,12000.0,7.51,36,4,13.3,7166.67,735-739,16.0,13715.0,1.0,4,0,1
2044,12500.0,13.11,36,3,27.76,3416.67,690-694,12.0,14174.0,0.0,6,0,1
2045,5000.0,17.58,36,3,5.33,1800.0,665-669,2.0,1749.0,0.0,0,0,1
2046,4950.0,14.33,36,4,8.95,2916.67,675-679,11.0,7931.0,2.0,6,0,0
2047,30000.0,13.11,60,3,16.32,20416.67,755-759,6.0,0.0,0.0,2,0,1
2048,10000.0,12.12,36,4,13.81,6083.33,670-674,13.0,19263.0,1.0,8,1,0
2049,6000.0,14.65,36,4,11.89,14333.33,670-674,11.0,31640.0,1.0,10,1,0
2050,24000.0,7.9,36,4,20.87,10166.67,750-754,15.0,29523.0,1.0,2,1,0
2051,14000.0,10.0,60,4,10.4,11333.33,745-749,6.0,27477.0,0.0,4,1,0
2052,6000.0,7.49,36,3,19.33,2100.0,715-719,8.0,2376.0,0.0,2,0,1
2053,22400.0,13.11,36,4,16.08,7375.0,690-694,8.0,9673.0,0.0,10,0,1
2054,8000.0,7.9,36,2,0.0,7300.0,795-799,2.0,0.0,0.0,10,0,1
2055,24575.0,20.49,36,3,19.28,5166.67,665-669,8.0,23157.0,0.0,10,1,0
2056,8000.0,14.83,60,3,6.29,4833.33,675-679,8.0,9676.0,4.0,6,1,0
2057,10000.0,14.33,36,4,12.69,7916.67,670-674,11.0,8271.0,3.0,6,1,0
2058,29000.0,10.65,60,4,3.9,15000.0,745-749,12.0,55964.0,0.0,10,1,0
2059,5400.0,6.03,36,3,4.16,2333.33,805-809,9.0,4224.0,0.0,6,0,0
2060,12375.0,6.62,36,4,31.0,3500.0,735-739,16.0,14037.0,0.0,2,1,0
2061,30000.0,16.29,60,4,21.2,6666.67,720-724,14.0,32854.0,2.0,10,1,0
2062,5000.0,6.03,36,1,2.92,3033.0,770-774,7.0,3663.0,0.0,8,0,1
2063,6200.0,18.64,60,3,10.61,4250.0,670-674,9.0,5936.0,3.0,9,1,0
2064,7000.0,7.49,36,1,7.26,6280.0,750-754,14.0,353.0,0.0,4,0,0
2065,29175.0,21.0,60,3,8.83,12500.0,695-699,9.0,15308.0,2.0,4,0,1
2066,35000.0,17.49,60,4,6.01,16133.33,725-729,11.0,32222.0,0.0,2,1,0
2067,6000.0,16.89,60,4,9.04,2400.0,680-684,7.0,7261.0,2.0,2,0,1
2068,35000.0,12.42,60,4,12.79,12083.33,730-734,15.0,18385.0,0.0,0,1,0
2069,16400.0,13.79,36,3,17.43,6074.17,680-684,14.0,23831.0,2.0,1,1,0
2070,8450.0,13.49,60,1,12.73,1375.0,775-779,2.0,0.0,1.0,2,1,0
2071,18000.0,17.99,36,4,20.18,6916.67,665-669,15.0,23786.0,0.0,10,0,1
2072,12375.0,13.49,36,4,24.95,4416.67,675-679,7.0,32725.0,0.0,9,1,0
2073,10000.0,5.42,36,2,1.69,8000.0,795-799,6.0,8974.0,0.0,3,1,0
2074,2000.0,14.09,36,4,28.46,3513.33,680-684,18.0,23635.0,3.0,10,1,0
2075,12000.0,21.98,60,4,12.94,2866.5,665-669,5.0,9626.0,1.0,10,1,0
2076,5000.0,7.62,36,3,16.32,3750.0,740-744,6.0,1703.0,3.0,8,0,1
2077,12000.0,6.03,36,1,2.55,3416.67,785-789,6.0,3732.0,0.0,10,1,0
2078,6000.0,13.99,36,2,12.98,10000.0,665-669,9.0,8230.0,0.0,5,1,0
2079,13000.0,9.99,60,2,8.77,10500.0,800-804,8.0,6810.0,0.0,10,1,0
2080,4750.0,17.27,36,3,18.33,3583.33,755-759,11.0,2964.0,2.0,5,1,0
2081,10000.0,18.49,36,3,13.37,11250.0,665-669,13.0,16740.0,2.0,10,1,0
2082,1000.0,15.31,36,4,24.65,3176.0,675-679,6.0,10982.0,2.0,5,0,0
2083,9600.0,16.29,36,4,26.5,5166.67,670-674,14.0,5639.0,0.0,3,0,1
2084,3625.0,14.09,36,4,11.32,3895.0,665-669,9.0,12251.0,0.0,10,1,0
2085,10000.0,13.11,36,4,8.11,3500.0,685-689,11.0,11401.0,1.0,10,0,0
2086,19425.0,12.42,60,4,18.45,3225.23,745-749,10.0,6782.0,1.0,2,1,0
2087,8400.0,13.67,36,3,17.0,4583.33,695-699,14.0,20318.0,2.0,5,0,1
2088,10000.0,13.99,36,4,18.14,4166.67,680-684,9.0,10545.0,1.0,3,0,1
2089,6000.0,13.23,36,4,22.47,9367.0,685-689,13.0,33815.0,0.0,1,1,0
2090,10000.0,14.33,36,4,25.01,4666.67,670-674,9.0,19479.0,0.0,10,0,1
2091,6000.0,12.12,36,4,16.39,1312.08,675-679,7.0,12475.0,0.0,1,0,1
2092,16000.0,15.31,60,1,15.74,11250.0,675-679,10.0,15550.0,0.0,2,0,1
2093,22000.0,17.27,36,3,18.02,8666.67,660-664,12.0,9317.0,2.0,10,1,0
2094,25000.0,21.27,36,3,8.33,12500.0,670-674,3.0,26057.0,0.0,10,1,0
2095,13200.0,19.72,36,3,9.07,5083.33,665-669,5.0,10771.0,0.0,10,1,0
2096,24000.0,9.99,60,4,8.08,8083.33,765-769,9.0,13559.0,0.0,10,1,0
2097,12250.0,15.05,36,4,23.8,7416.67,660-664,13.0,19136.0,1.0,8,1,0
2098,21000.0,11.14,60,4,16.18,7083.33,705-709,8.0,22298.0,1.0,9,1,0
2099,9000.0,14.33,36,3,15.36,7083.33,685-689,19.0,11077.0,1.0,2,1,0
2100,5000.0,11.14,36,3,18.3,4665.83,690-694,21.0,4677.0,0.0,4,0,1
2101,35000.0,8.9,36,4,17.9,8750.0,775-779,8.0,31600.0,3.0,0,0,0
2102,20000.0,21.98,60,3,25.48,6416.67,670-674,15.0,14115.0,0.0,10,0,0
2103,12000.0,7.9,36,4,12.78,10000.0,705-709,9.0,23474.0,0.0,0,0,1
2104,10000.0,13.49,36,3,22.08,6000.0,680-684,8.0,11088.0,0.0,3,0,1
2105,10750.0,13.11,36,4,14.02,4416.67,685-689,6.0,11525.0,0.0,10,1,0
2106,4000.0,14.83,36,4,22.09,5600.0,680-684,8.0,7900.0,1.0,5,0,1
2107,10450.0,13.11,36,4,21.33,2658.83,705-709,10.0,13371.0,1.0,10,0,1
2108,3000.0,8.9,36,2,16.8,4166.67,725-729,4.0,8082.0,0.0,3,1,0
2109,11000.0,12.12,36,4,5.83,4583.33,695-699,11.0,12361.0,0.0,10,1,0
2110,7500.0,13.11,36,4,8.04,2796.8,690-694,4.0,4788.0,0.0,7,0,1
2111,7350.0,11.12,36,4,20.15,4000.0,710-714,17.0,33178.0,0.0,4,1,0
2112,10000.0,10.74,36,4,10.42,5000.0,720-724,6.0,5510.0,2.0,3,0,1
2113,8000.0,17.27,36,3,12.2,1750.0,665-669,9.0,5828.0,0.0,4,0,1
2114,33600.0,23.83,60,4,19.11,7666.67,660-664,18.0,12337.0,0.0,10,0,1
2115,12000.0,15.27,60,3,16.85,4333.33,700-704,15.0,17997.0,1.0,0,0,1
2116,5000.0,17.49,60,1,16.71,2400.0,670-674,6.0,2023.0,1.0,3,0,1
2117,10000.0,11.14,36,3,11.64,12083.33,715-719,14.0,38378.0,1.0,2,1,0
2118,2075.0,10.16,36,4,22.0,2250.0,700-704,5.0,7195.0,0.0,2,0,1
2119,16000.0,16.82,36,3,20.3,6250.0,665-669,18.0,30772.0,5.0,1,1,0
2120,6000.0,12.12,36,3,30.82,4166.67,695-699,8.0,13250.0,1.0,0,1,0
2121,8600.0,13.99,36,3,9.09,4500.0,680-684,6.0,11183.0,0.0,5,0,1
2122,16800.0,7.9,60,4,3.34,10666.67,815-819,7.0,4757.0,0.0,10,1,0
2123,7200.0,7.51,36,2,4.43,3000.0,755-759,6.0,75.0,1.0,6,0,1
2124,9000.0,13.11,36,2,24.88,5000.0,700-704,12.0,4621.0,3.0,6,1,0
2125,10000.0,12.87,36,4,21.28,8333.33,715-719,24.0,9470.0,1.0,0,1,0
2126,11350.0,14.09,36,4,27.41,2783.33,675-679,14.0,11031.0,0.0,0,0,1
2127,6000.0,17.27,60,2,11.2,8750.0,685-689,5.0,10980.0,2.0,6,1,0
2128,4000.0,12.12,36,3,18.44,2250.0,680-684,7.0,1955.0,0.0,0,0,1
2129,6400.0,10.74,36,4,19.23,3833.33,690-694,13.0,10451.0,0.0,0,0,1
2130,3000.0,18.25,36,4,23.18,4820.0,660-664,23.0,7949.0,3.0,7,1,0
2131,1125.0,5.79,36,3,17.68,3083.33,750-754,8.0,3935.0,0.0,6,0,0
2132,28000.0,13.11,60,3,0.0,4806.0,795-799,6.0,0.0,1.0,4,0,1
2133,6000.0,8.9,36,3,24.57,6666.67,685-689,22.0,6462.0,0.0,2,0,1
2134,5000.0,6.03,36,3,6.11,5416.67,795-799,13.0,4956.0,0.0,8,1,0
2135,20000.0,20.3,60,4,20.91,4916.67,665-669,16.0,32137.0,2.0,10,0,0
2136,9200.0,7.49,36,3,21.52,2416.67,730-734,10.0,21323.0,1.0,10,0,1
2137,35000.0,13.11,60,3,12.02,20833.33,740-744,13.0,40765.0,0.0,5,1,0
2138,18000.0,20.49,60,4,29.25,3750.0,675-679,18.0,8165.0,0.0,6,0,1
2139,8250.0,7.49,36,3,24.19,2100.0,720-724,7.0,9469.0,0.0,1,0,1
2140,1200.0,7.49,36,3,17.88,1666.67,710-714,10.0,9154.0,0.0,10,0,0
2141,10000.0,9.63,36,3,17.96,7500.0,705-709,8.0,52045.0,0.0,10,0,1
2142,35000.0,17.27,60,4,15.3,9000.0,700-704,8.0,41226.0,1.0,10,1,0
2143,18000.0,15.31,36,4,15.56,6666.67,690-694,10.0,21174.0,0.0,10,1,0
2144,20000.0,18.39,60,4,15.61,7000.0,705-709,6.0,20642.0,2.0,10,1,0
2145,5500.0,11.14,36,3,32.16,1666.67,690-694,7.0,8826.0,0.0,3,0,0
2146,35000.0,22.47,60,4,18.95,9583.33,660-664,9.0,14184.0,1.0,0,0,0
2147,35000.0,21.98,60,3,14.68,9166.67,695-699,12.0,37424.0,0.0,3,0,1
2148,20950.0,21.49,60,4,27.56,4500.0,675-679,15.0,24210.0,1.0,6,1,0
2149,1500.0,9.63,36,3,16.98,7725.0,695-699,14.0,30626.0,0.0,6,1,0
2150,12000.0,19.99,36,4,15.16,4458.33,660-664,8.0,13935.0,1.0,4,0,1
2151,10000.0,14.33,36,4,13.0,3625.0,690-694,10.0,8464.0,2.0,0,1,0
2152,9750.0,18.49,36,4,11.59,2666.67,660-664,7.0,8172.0,0.0,3,0,0
2153,5600.0,7.49,36,4,24.74,2583.0,740-744,6.0,2454.0,1.0,2,0,1
2154,11200.0,13.11,60,4,11.73,3333.33,720-724,8.0,8747.0,0.0,10,1,0
2155,4000.0,13.43,36,3,7.6,1750.0,670-674,7.0,7178.0,3.0,0,0,1
2156,7000.0,8.9,36,3,15.79,4700.0,700-704,12.0,7012.0,0.0,1,1,0
2157,18000.0,6.03,36,4,10.75,7916.67,735-739,13.0,14007.0,2.0,7,1,0
2158,5000.0,12.61,36,4,13.4,2000.0,695-699,9.0,1753.0,0.0,2,0,1
2159,10000.0,9.25,36,3,5.6,4000.0,705-709,7.0,8528.0,0.0,0,0,1
2160,9800.0,19.69,60,4,14.89,5340.25,665-669,8.0,5350.0,1.0,2,1,0
2161,20000.0,12.12,36,3,19.82,6750.0,685-689,14.0,21637.0,0.0,5,1,0
2162,5100.0,18.29,36,4,25.67,3000.0,640-644,14.0,5004.0,6.0,0,0,1
2163,8875.0,11.14,36,4,31.7,2160.0,700-704,19.0,17422.0,0.0,10,0,1
2164,4400.0,5.99,36,1,17.93,4000.0,765-769,6.0,9945.0,1.0,5,0,0
2165,35000.0,11.71,60,3,8.07,7500.0,745-749,6.0,5660.0,0.0,3,1,0
2166,3000.0,18.49,36,3,16.07,2916.67,660-664,9.0,6403.0,0.0,0,0,0
2167,4800.0,12.42,36,4,5.31,3500.0,690-694,8.0,5093.0,0.0,5,0,1
2168,5375.0,11.71,36,4,28.75,2166.67,720-724,5.0,15475.0,1.0,8,1,0
2169,14000.0,11.99,60,4,19.52,6333.33,705-709,12.0,32213.0,0.0,0,1,0
2170,19800.0,13.23,36,3,20.09,6666.67,730-734,8.0,31220.0,0.0,0,1,0
2171,13025.0,13.11,36,3,7.75,4333.33,675-679,6.0,13029.0,0.0,10,1,0
2172,18000.0,18.49,36,4,20.56,9333.33,675-679,12.0,37526.0,1.0,6,0,1
2173,2500.0,7.68,36,1,17.59,3666.67,785-789,6.0,406.0,0.0,10,1,0
2174,5000.0,7.14,36,4,11.4,4166.67,755-759,6.0,16666.0,1.0,5,0,0
2175,4500.0,11.14,36,3,9.73,2916.67,685-689,13.0,4265.0,0.0,4,0,1
2176,15000.0,8.9,36,4,8.56,7500.0,740-744,8.0,8343.0,1.0,0,0,1
2177,35000.0,20.49,60,4,11.84,18750.0,715-719,14.0,41707.0,2.0,1,1,0
2178,4500.0,8.49,36,3,2.54,2166.67,795-799,2.0,527.0,1.0,3,0,1
2179,4500.0,17.27,36,4,16.59,4666.67,675-679,24.0,893.0,1.0,3,0,1
2180,1450.0,7.51,36,3,22.2,833.33,740-744,9.0,709.0,0.0,0,0,1
2181,6000.0,14.96,36,3,11.55,7083.33,760-764,7.0,5341.0,0.0,2,0,1
2182,4500.0,6.54,36,2,15.82,3250.0,725-729,16.0,6049.0,0.0,10,1,0
2183,14000.0,6.62,36,4,20.18,4583.33,750-754,15.0,15890.0,1.0,10,0,1
2184,15000.0,6.03,36,4,8.72,12000.0,800-804,17.0,13151.0,0.0,2,1,0
2185,22000.0,10.99,60,4,15.83,5243.75,760-764,18.0,14115.0,0.0,2,1,0
2186,10000.0,11.03,36,3,11.03,6666.67,695-699,8.0,43712.0,0.0,4,1,0
2187,35000.0,20.49,36,4,20.82,12333.33,700-704,23.0,36870.0,0.0,10,1,0
2188,10000.0,20.49,36,4,18.75,5250.0,685-689,25.0,3802.0,1.0,3,0,1
2189,6000.0,13.98,60,2,24.29,2400.0,695-699,11.0,6069.0,4.0,9,0,1
2190,10000.0,15.8,36,4,13.1,4458.33,675-679,7.0,6413.0,1.0,0,1,0
2191,10000.0,8.94,36,4,13.73,3125.0,785-789,5.0,417.0,2.0,1,0,1
2192,12000.0,13.3,36,4,12.77,3000.0,660-664,15.0,8480.0,4.0,6,0,1
2193,9600.0,14.65,36,3,2.21,5833.33,675-679,7.0,5879.0,1.0,7,0,1
2194,17800.0,22.11,60,4,5.86,7000.0,660-664,9.0,6708.0,0.0,6,0,1
2195,2000.0,7.62,36,1,24.69,4333.33,765-769,10.0,2792.0,4.0,10,1,0
2196,18825.0,21.0,60,4,19.22,4583.33,680-684,8.0,17292.0,2.0,10,0,1
2197,3000.0,13.06,36,3,12.06,2571.42,705-709,2.0,0.0,3.0,6,0,1
2198,2000.0,13.11,36,4,19.13,2916.67,670-674,7.0,4376.0,0.0,10,0,1
2199,9000.0,17.77,36,4,13.72,4583.33,670-674,14.0,21175.0,1.0,5,0,1
2200,5750.0,13.11,36,3,24.24,1675.0,705-709,18.0,8035.0,0.0,4,0,1
2201,21725.0,19.22,60,4,22.48,3629.58,675-679,7.0,19685.0,0.0,10,0,0
2202,20000.0,7.9,36,4,33.28,8666.67,725-729,9.0,33067.0,0.0,3,0,1
2203,15350.0,13.49,60,4,28.63,3200.0,730-734,6.0,9946.0,1.0,10,1,0
2204,8400.0,14.33,36,4,11.61,3333.33,670-674,11.0,2060.0,0.0,0,0,1
2205,4500.0,7.49,36,3,27.63,2700.0,720-724,13.0,9341.0,0.0,4,0,1
2206,9950.0,15.31,36,2,7.84,2833.33,675-679,7.0,4904.0,2.0,0,0,1
2207,15000.0,7.9,36,4,20.75,2583.33,725-729,10.0,9608.0,0.0,3,1,0
2208,10000.0,10.99,36,3,19.23,9150.0,705-709,16.0,43256.0,2.0,10,1,0
2209,12000.0,18.25,60,1,12.11,5600.0,660-664,7.0,2409.0,1.0,3,0,1
2210,8000.0,12.21,36,3,13.29,12500.0,695-699,10.0,93265.0,1.0,10,1,0
2211,3000.0,6.03,36,4,11.03,7500.0,765-769,13.0,10585.0,0.0,0,1,0
2212,15000.0,14.33,36,4,27.25,7500.0,680-684,13.0,27872.0,0.0,10,1,0
2213,12700.0,17.77,36,4,23.94,3333.33,685-689,14.0,9655.0,3.0,0,1,0
2214,16000.0,11.11,60,4,9.9,2958.33,765-769,6.0,8943.0,2.0,0,0,1
2215,7200.0,7.9,36,4,21.74,4300.0,710-714,7.0,33189.0,0.0,10,0,1
2216,30000.0,20.25,60,4,10.46,12500.0,695-699,10.0,43491.0,3.0,5,1,0
2217,20125.0,14.65,36,4,17.88,10353.33,695-699,11.0,23698.0,1.0,7,1,0
2218,12000.0,15.27,36,3,16.46,2516.67,670-674,9.0,2174.0,2.0,5,0,0
2219,5000.0,10.62,60,2,11.23,5200.0,745-749,6.0,1941.0,1.0,5,1,0
2220,8000.0,11.36,36,3,5.27,13389.15,705-709,6.0,7351.0,1.0,3,1,0
2221,3600.0,6.62,36,3,9.35,2000.0,735-739,17.0,1710.0,0.0,1,0,1
2222,8800.0,9.63,36,2,4.89,5479.0,755-759,5.0,6055.0,0.0,6,1,0
2223,18000.0,19.22,60,4,21.36,6867.92,690-694,13.0,19446.0,0.0,10,0,1
2224,20000.0,23.76,60,4,18.75,6266.67,660-664,25.0,10784.0,3.0,10,1,0
2225,4350.0,5.99,36,3,3.12,2600.0,780-784,5.0,866.0,0.0,0,0,0
2226,12000.0,10.99,60,2,4.04,3416.67,735-739,10.0,6935.0,0.0,0,1,0
2227,5400.0,13.67,36,4,15.42,1666.67,680-684,6.0,2533.0,0.0,4,0,1
2228,12000.0,12.68,60,4,22.72,5000.0,700-704,19.0,9002.0,0.0,0,0,1
2229,12000.0,17.77,36,4,24.48,3333.33,665-669,12.0,16984.0,0.0,10,0,0
2230,6700.0,7.9,36,3,22.19,2708.33,705-709,10.0,6627.0,0.0,2,0,1
2231,3750.0,11.71,36,4,16.98,1650.0,675-679,6.0,8101.0,0.0,4,0,1
2232,8000.0,13.67,36,3,23.5,2791.67,685-689,5.0,27151.0,0.0,0,0,1
2233,4500.0,11.49,36,3,9.26,3500.0,695-699,5.0,7247.0,0.0,2,0,1
2234,6000.0,17.14,60,3,6.6,2500.0,660-664,5.0,5087.0,0.0,8,1,0
2235,19400.0,23.28,60,3,9.3,6000.0,660-664,5.0,28921.0,0.0,10,1,0
2236,25000.0,17.93,60,3,19.94,5416.67,690-694,13.0,24810.0,0.0,10,0,1
2237,8800.0,14.27,36,4,9.57,3833.33,695-699,4.0,8130.0,1.0,4,0,1
2238,4800.0,13.99,36,2,7.39,5833.33,680-684,9.0,170.0,2.0,1,0,1
2239,5175.0,17.77,36,3,22.93,1500.0,660-664,9.0,8577.0,1.0,5,0,1
2240,10000.0,10.75,60,2,4.05,8750.0,795-799,7.0,0.0,1.0,2,1,0
2241,12000.0,11.14,36,3,7.85,6666.67,720-724,11.0,4428.0,2.0,9,0,1
2242,5000.0,7.51,36,3,11.4,1666.67,750-754,4.0,7968.0,0.0,10,0,1
2243,33600.0,17.27,60,4,15.08,5416.67,730-734,5.0,20514.0,1.0,8,0,1
2244,10000.0,13.11,36,4,29.13,8750.0,700-704,13.0,11125.0,2.0,0,1,0
2245,12000.0,16.29,36,3,14.29,8541.67,695-699,5.0,5890.0,3.0,10,1,0
2246,4000.0,14.33,36,0,22.74,1666.67,665-669,7.0,278.0,0.0,3,0,1
2247,20000.0,15.8,36,3,13.13,5000.0,690-694,10.0,17981.0,1.0,3,0,1
2248,12000.0,14.09,36,4,19.49,6166.67,675-679,13.0,6499.0,0.0,6,0,1
2249,17500.0,21.0,60,2,1.78,4166.67,685-689,7.0,3377.0,3.0,10,0,1
2250,10000.0,11.71,36,3,21.18,3333.33,690-694,8.0,7579.0,0.0,1,0,0
2251,3000.0,14.22,36,4,10.05,9166.67,665-669,15.0,22698.0,2.0,6,0,1
2252,5600.0,8.59,36,3,8.34,3250.0,735-739,9.0,2639.0,1.0,5,1,0
2253,10000.0,15.8,36,4,13.32,5000.0,670-674,16.0,11286.0,1.0,0,0,1
2254,5000.0,8.49,36,4,22.53,3000.0,720-724,9.0,3388.0,2.0,10,1,0
2255,16000.0,21.49,60,3,25.76,5000.0,670-674,14.0,10881.0,0.0,5,1,0
2256,4800.0,10.75,36,3,22.63,1750.0,710-714,6.0,11234.0,0.0,5,0,1
2257,24925.0,18.75,60,4,8.51,5250.0,710-714,7.0,15288.0,0.0,10,1,0
2258,4825.0,12.12,36,4,4.76,5416.67,680-684,8.0,6883.0,0.0,8,1,0
2259,18750.0,18.25,60,4,12.54,4833.33,675-679,13.0,11232.0,2.0,10,1,0
2260,5000.0,15.31,36,2,20.54,4166.67,675-679,18.0,12929.0,3.0,10,1,0
2261,7500.0,13.17,36,3,1.03,8750.0,675-679,3.0,3607.0,4.0,6,1,0
2262,10000.0,16.82,60,4,12.54,4417.0,680-684,9.0,6630.0,2.0,3,0,1
2263,5300.0,7.9,36,4,9.67,1945.0,760-764,3.0,5360.0,0.0,8,0,1
2264,5000.0,9.63,36,1,11.81,9166.67,730-734,16.0,23658.0,2.0,10,1,0
2265,25000.0,13.23,60,4,20.11,6666.67,735-739,11.0,33084.0,0.0,10,1,0
2266,9250.0,11.89,36,4,16.28,5416.67,745-749,14.0,10111.0,6.0,6,1,0
2267,19000.0,10.75,60,2,6.19,7500.0,775-779,12.0,1142.0,1.0,8,1,0
2268,2000.0,6.03,36,4,8.01,5833.33,750-754,7.0,2031.0,0.0,0,0,1
2269,7200.0,20.49,60,3,15.14,5166.67,670-674,10.0,14585.0,3.0,3,0,1
2270,8000.0,14.09,36,4,19.6,5292.0,695-699,13.0,8903.0,1.0,0,1,0
2271,13000.0,11.71,36,4,16.2,6932.92,685-689,21.0,27852.0,0.0,9,0,1
2272,8000.0,16.29,36,2,2.92,4250.0,670-674,5.0,4454.0,2.0,10,1,0
2273,14000.0,9.63,36,4,13.06,9083.33,760-764,21.0,46017.0,3.0,10,1,0
2274,1400.0,12.69,36,3,5.93,4583.33,700-704,3.0,1029.0,0.0,1,0,0
2275,9500.0,8.9,36,4,27.72,5000.0,735-739,4.0,18393.0,1.0,6,0,0
2276,12700.0,11.14,36,4,10.53,3333.33,705-709,6.0,8948.0,0.0,0,0,0
2277,10000.0,9.76,36,4,18.31,2916.67,725-729,6.0,5670.0,1.0,10,0,1
2278,6000.0,11.89,36,1,11.55,2917.0,735-739,4.0,1003.0,2.0,1,0,1
2279,5200.0,13.99,36,4,23.18,5000.0,680-684,17.0,28118.0,2.0,5,1,0
2280,9000.0,15.81,36,4,10.69,3750.0,675-679,7.0,6599.0,1.0,10,0,1
2281,12000.0,14.74,36,4,4.62,4500.0,695-699,3.0,7956.0,0.0,10,0,1
2282,6600.0,9.07,36,3,1.84,2667.0,740-744,16.0,4889.0,1.0,0,0,0
2283,10000.0,13.99,36,4,8.62,6458.33,670-674,13.0,7200.0,0.0,9,1,0
2284,1800.0,11.49,36,4,16.64,4250.0,695-699,11.0,26267.0,0.0,10,1,0
2285,19000.0,18.75,60,2,17.4,4000.0,695-699,7.0,5246.0,2.0,10,0,0
2286,24000.0,20.49,60,4,8.69,5833.33,685-689,9.0,23006.0,0.0,10,1,0
2287,11500.0,11.14,36,4,23.4,2833.33,700-704,8.0,17324.0,0.0,0,0,0
2288,12100.0,13.67,36,4,12.85,5000.0,690-694,8.0,12026.0,0.0,4,0,1
2289,12000.0,17.99,60,4,23.44,3916.67,675-679,8.0,8860.0,0.0,0,0,1
2290,12000.0,15.31,36,4,10.69,4416.67,675-679,18.0,13194.0,2.0,3,1,0
2291,10000.0,19.72,36,3,27.53,2916.67,665-669,14.0,11506.0,0.0,10,1,0
2292,8875.0,15.31,36,4,30.15,2291.67,680-684,11.0,11798.0,1.0,2,0,1
2293,10625.0,17.77,36,4,22.1,2633.33,660-664,9.0,12156.0,0.0,0,0,0
2294,12000.0,14.11,36,3,7.23,3750.0,670-674,6.0,13018.0,3.0,1,1,0
2295,10000.0,17.27,36,4,28.91,3500.0,660-664,11.0,9059.0,1.0,7,1,0
2296,12000.0,20.49,36,3,28.84,3980.33,660-664,12.0,19234.0,2.0,5,0,1
2297,14000.0,11.99,60,4,14.01,4583.33,720-724,9.0,3539.0,0.0,3,1,0
2298,16000.0,17.58,60,4,12.26,2666.67,705-709,12.0,18008.0,1.0,0,1,0
2299,10000.0,15.81,36,4,20.89,5541.67,670-674,14.0,10443.0,1.0,9,0,1
2300,3625.0,16.29,36,3,21.75,6666.67,720-724,12.0,3226.0,5.0,2,1,0
2301,8400.0,12.12,36,4,22.32,3333.33,690-694,7.0,5500.0,0.0,4,0,1
2302,1600.0,15.05,36,1,14.15,2000.0,665-669,5.0,9603.0,1.0,0,0,1
2303,3600.0,16.29,36,4,24.9,3666.67,665-669,16.0,11927.0,3.0,10,0,0
2304,14000.0,17.51,36,3,9.37,7916.67,680-684,3.0,13522.0,0.0,0,0,1
2305,15675.0,6.03,36,3,8.86,4166.67,795-799,9.0,13020.0,1.0,7,1,0
2306,6000.0,11.89,36,3,19.38,7250.0,725-729,6.0,42987.0,1.0,10,0,1
2307,10000.0,8.9,36,2,11.17,6666.67,695-699,15.0,14593.0,1.0,6,1,0
2308,29000.0,7.9,36,4,19.25,9166.67,765-769,18.0,75212.0,1.0,0,1,0
2309,4800.0,12.42,36,4,17.98,4500.0,670-674,9.0,30895.0,0.0,10,1,0
2310,5000.0,8.94,36,1,13.27,4166.67,740-744,5.0,4676.0,0.0,3,0,0
2311,7000.0,12.53,36,4,6.64,5000.0,695-699,7.0,11391.0,1.0,5,1,0
2312,20000.0,16.29,60,4,24.05,7416.67,705-709,11.0,14944.0,1.0,3,1,0
2313,9000.0,12.12,36,4,10.05,11666.67,690-694,8.0,9490.0,1.0,0,0,1
2314,4400.0,12.42,36,3,19.0,2000.0,715-719,9.0,2411.0,3.0,5,0,1
2315,3000.0,11.71,36,1,16.8,3083.33,695-699,4.0,413.0,0.0,2,0,1
2316,6250.0,14.33,36,3,20.4,1750.0,675-679,10.0,7845.0,0.0,4,1,0
2317,14000.0,6.03,36,4,9.0,8733.33,770-774,11.0,15108.0,0.0,6,1,0
2318,30000.0,14.27,36,4,8.51,9166.67,715-719,10.0,28967.0,0.0,10,1,0
2319,19600.0,12.42,60,4,22.99,4166.67,745-749,9.0,14783.0,2.0,0,0,1
2320,1600.0,13.11,36,4,18.99,3459.0,670-674,9.0,6281.0,3.0,10,1,0
2321,8000.0,13.99,36,1,18.17,7500.0,670-674,13.0,5987.0,0.0,0,0,0
2322,2500.0,12.92,36,4,22.32,3750.0,670-674,21.0,4744.0,9.0,7,1,0
2323,16075.0,16.29,36,4,17.58,4125.0,695-699,7.0,15781.0,1.0,2,1,0
2324,4900.0,14.26,36,4,23.75,2240.0,720-724,5.0,17998.0,1.0,1,0,1
2325,14400.0,11.99,36,4,13.48,10408.0,710-714,9.0,34354.0,1.0,5,1,0
2326,7750.0,20.49,36,3,9.0,2000.0,660-664,3.0,5399.0,0.0,5,1,0
2327,4200.0,5.79,36,4,8.1,6089.44,750-754,7.0,18861.0,2.0,8,1,0
2328,35000.0,12.68,60,2,23.99,7083.33,785-789,19.0,30725.0,1.0,10,1,0
2329,12800.0,12.12,36,4,21.53,4750.0,695-699,16.0,14291.0,0.0,0,0,1
2330,8000.0,8.9,36,4,26.56,4416.67,720-724,15.0,6701.0,0.0,1,1,0
