,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status,dept_id,dept_name,dept_head
11969,258.0,,0.432926,4,,low,0.503663,Employed,3.0,102813,44,Male,Married,D00-SP,Support,Amelia Westray
11970,251.0,,0.979967,4,,medium,0.853025,Left,5.0,100536,44,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
11971,252.0,,0.63516,2,,low,0.71177,Employed,3.0,102663,27,Male,Unmarried,D00-SP,Support,Amelia Westray
11972,172.0,,0.623393,4,,medium,0.836218,Employed,3.0,130632,40,Male,Married,D00-SP,Support,Amelia Westray
11973,203.0,1.0,0.728033,4,,low,0.703911,Employed,3.0,118878,30,Male,Married,D00-IT,IT,Henry Adey
11974,131.0,,0.44258,2,,low,0.413633,Left,3.0,110103,28,Male,Unmarried,D00-SS,Sales,Edward J Bayley
11975,180.0,,0.850903,3,1.0,high,0.497612,Employed,7.0,115433,24,Male,Unmarried,D00-MN,Management,Ellie Trafton
11976,270.0,,0.750134,5,,medium,0.548133,Employed,3.0,108658,52,Female,Married,D00-FN,Finance,Aanchal J
11977,240.0,,0.905141,6,,low,0.919913,Employed,6.0,118216,32,Male,Married,D00-IT,IT,Henry Adey
11978,196.0,,0.849997,3,,medium,0.8936,Employed,3.0,111024,26,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
11979,247.0,,0.921809,4,,medium,0.955862,Employed,2.0,113617,35,Female,Married,D00-MN,Management,Ellie Trafton
11980,213.0,,0.83172,4,,medium,0.98221,Employed,3.0,111033,45,Female,Married,D00-IT,IT,Henry Adey
11981,238.0,,0.873765,5,,low,0.432037,Employed,2.0,111422,32,Male,Married,D00-PD,Product,Darcy Staines
11982,242.0,,0.952685,3,,low,0.873976,Employed,5.0,130595,34,Male,Married,D00-SS,Sales,Edward J Bayley
11983,241.0,,0.571463,4,,low,0.66161,Employed,3.0,116389,42,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
11984,265.0,,0.888531,5,,low,0.808566,Employed,4.0,116723,37,Male,Married,D00-SP,Support,Amelia Westray
11985,306.0,,0.83145,6,,low,0.163924,Left,4.0,110631,47,Male,Married,D00-SS,Sales,Edward J Bayley
11986,253.0,,0.954434,5,,high,0.900868,Employed,2.0,112640,33,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
11987,163.0,,0.624634,3,,medium,0.97834,Employed,3.0,114996,22,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
11988,172.0,,0.591951,3,,medium,0.689854,Employed,2.0,104948,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
11989,187.0,1.0,,2,,medium,0.38838,Employed,2.0,108228,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
11990,135.0,,0.757691,3,,low,0.486303,Employed,2.0,101131,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
11991,134.0,,0.671486,4,,low,0.49536,Employed,3.0,142441,34,Female,Married,D00-SS,Sales,Edward J Bayley
11992,146.0,,1.0,5,,low,0.731085,Employed,2.0,105549,33,Male,Married,D00-SS,Sales,Edward J Bayley
11993,167.0,,,4,,low,0.355662,Employed,3.0,116142,49,Male,Married,D00-IT,IT,Henry Adey
11994,241.0,,0.914925,4,,medium,0.673055,Employed,4.0,107705,26,Male,Unmarried,D00-FN,Finance,Aanchal J
11995,293.0,,0.818336,6,,low,0.0664358,Left,5.0,118444,36,Male,Married,D00-SS,Sales,Edward J Bayley
11996,217.0,,0.944896,5,,medium,0.795581,Left,6.0,114578,57,Male,Married,D00-PD,Product,Darcy Staines
11997,236.0,,0.659931,5,,low,0.88244,Employed,2.0,117831,33,Male,Married,,,
11998,273.0,,0.748054,3,,medium,0.813539,Employed,2.0,107393,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
11999,160.0,,0.669098,5,,high,0.604951,Employed,3.0,105600,49,Female,Married,D00-MN,Management,Ellie Trafton
12000,260.0,,0.605852,4,,low,0.900128,Employed,2.0,117597,30,Female,Married,,,
12001,191.0,,0.523009,4,,medium,0.656776,Employed,4.0,104013,37,Male,Married,D00-FN,Finance,Aanchal J
12002,202.0,1.0,0.67299,3,,medium,0.554852,Employed,3.0,100765,27,Male,Unmarried,D00-SP,Support,Amelia Westray
12003,104.0,,0.838507,5,,low,0.642302,Employed,4.0,112946,41,Male,Married,D00-SS,Sales,Edward J Bayley
12004,164.0,,0.949791,3,,high,0.538579,Employed,3.0,109962,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
12005,263.0,,0.723254,4,,low,0.578015,Employed,5.0,109537,28,Male,Unmarried,D00-IT,IT,Henry Adey
12006,165.0,1.0,,3,,medium,1.0,Employed,2.0,119914,23,Female,Unmarried,,,
12007,259.0,,0.891202,7,,low,0.0531865,Left,4.0,100622,33,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12008,222.0,,0.653717,6,,medium,0.179413,Employed,5.0,101028,49,Female,Married,D00-PD,Product,Darcy Staines
12009,186.0,,0.731863,4,,low,0.682208,Employed,2.0,115419,24,Female,Unmarried,D00-IT,IT,Henry Adey
12010,133.0,,0.720665,3,,medium,0.572178,Employed,3.0,107526,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12011,137.0,,0.648889,4,,medium,0.925079,Employed,3.0,114567,45,Female,Married,D00-SS,Sales,Edward J Bayley
12012,246.0,,0.62489,5,,medium,0.877855,Employed,3.0,113193,42,Male,Married,D00-SP,Support,Amelia Westray
12013,202.0,,0.600236,4,,medium,0.938892,Employed,3.0,117435,48,Female,Married,D00-IT,IT,Henry Adey
12014,145.0,1.0,0.686786,3,,medium,0.487482,Employed,2.0,108622,24,Male,Unmarried,D00-AD,Admin,Evelyn Tolson
12015,101.0,,0.433088,6,,medium,0.988163,Employed,4.0,104898,41,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12016,189.0,,0.630898,5,,low,0.798096,Employed,5.0,113793,43,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12017,179.0,,0.582611,4,,low,0.22768,Employed,4.0,105534,32,Male,Married,D00-PD,Product,Darcy Staines
12018,163.0,,0.793611,4,,low,0.974089,Employed,2.0,115471,49,Female,Married,D00-SS,Sales,Edward J Bayley
12019,133.0,,0.783158,3,,medium,0.508331,Employed,3.0,114235,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12020,243.0,1.0,,3,,medium,0.561834,Employed,3.0,106923,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12021,306.0,,0.964792,7,,low,0.0770181,Left,4.0,109906,34,Male,Married,D00-MT,Marketing,Reuben Swann
12022,265.0,,0.687439,5,,medium,0.625877,Employed,3.0,112872,52,Female,Married,D00-IT,IT,Henry Adey
12023,160.0,,0.7426,4,,low,0.570954,Employed,6.0,100766,27,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12024,239.0,,0.629906,5,,low,0.707799,Employed,4.0,117555,30,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12025,199.0,,0.65319,3,,low,0.63803,Employed,2.0,117668,25,Female,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
12026,225.0,,0.857598,5,,low,0.72634,Employed,3.0,103772,47,Female,Married,D00-MN,Management,Ellie Trafton
12027,153.0,,0.941925,3,,high,0.977706,Employed,4.0,116694,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
12028,282.0,1.0,0.461181,6,,low,0.222068,Employed,6.0,103686,32,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12029,245.0,1.0,0.696744,5,,low,0.783409,Employed,3.0,115304,39,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12030,246.0,,0.430857,3,,medium,0.502638,Employed,3.0,117320,27,Male,Unmarried,D00-PR,Procurement,Louie Viles
12031,142.0,,0.51573,2,,low,0.441753,Left,3.0,107806,24,Male,Unmarried,D00-SP,Support,Amelia Westray
12032,95.0,1.0,,1,,high,,Employed,,102702,24,Male,Unmarried,D00-TP,Temp,Micheal Zachrey
12033,228.0,,0.82744,5,,medium,0.530321,Employed,3.0,106333,35,Male,Married,D00-PD,Product,Darcy Staines
12034,152.0,,0.487163,2,,high,0.407064,Left,3.0,106553,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12035,269.0,,0.687236,5,,medium,0.742176,Employed,3.0,119488,30,Male,Married,D00-SP,Support,Amelia Westray
12036,183.0,,0.703182,3,,medium,0.73061,Employed,3.0,105447,28,Male,Unmarried,D00-FN,Finance,Aanchal J
12037,267.0,,0.909613,4,,low,0.499345,Employed,4.0,117975,36,Male,Married,D00-SP,Support,Amelia Westray
12038,129.0,,0.503487,2,,low,0.470683,Left,3.0,111513,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12039,223.0,1.0,0.605387,3,,low,0.655062,Employed,3.0,112816,22,Male,Unmarried,D00-SP,Support,Amelia Westray
12040,247.0,,0.563291,3,,low,0.873617,Employed,4.0,100455,27,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
12041,156.0,1.0,0.968306,4,,low,0.960044,Employed,3.0,119874,45,Male,Married,D00-MT,Marketing,Reuben Swann
12042,232.0,,0.879202,3,,medium,0.537899,Employed,5.0,106757,29,Male,Unmarried,D00-MT,Marketing,Reuben Swann
12043,167.0,,0.944119,3,,low,0.665435,Employed,3.0,107839,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12044,148.0,1.0,0.619099,3,,low,0.80124,Employed,3.0,117777,23,Male,Unmarried,D00-SP,Support,Amelia Westray
12045,156.0,,0.542852,2,,low,0.424646,Left,3.0,114317,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12046,211.0,,0.546558,4,,low,0.355238,Employed,4.0,119558,28,Female,Married,,,
12047,222.0,,0.46039,4,,high,0.562746,Employed,3.0,113438,24,Male,Unmarried,D00-MN,Management,Ellie Trafton
12048,235.0,,1.0,6,,medium,0.367999,Employed,6.0,107959,27,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12049,159.0,,0.678434,3,,medium,0.963721,Employed,2.0,116551,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12050,151.0,,0.928114,3,,medium,0.588801,Employed,4.0,100696,23,Male,Unmarried,D00-SP,Support,Amelia Westray
12051,158.0,,,4,,low,0.746367,Employed,3.0,104225,39,Male,Married,D00-IT,IT,Henry Adey
12052,111.0,,0.645948,5,,medium,0.462474,Employed,5.0,112714,37,Male,Married,D00-MN,Management,Ellie Trafton
12053,191.0,,0.452817,3,,medium,0.545559,Employed,3.0,104246,29,Male,Unmarried,D00-IT,IT,Henry Adey
12054,218.0,,0.42595,6,,low,0.255801,Left,4.0,118329,57,Male,Married,D00-FN,Finance,Aanchal J
12055,194.0,,,4,,low,0.192814,Employed,3.0,105010,43,Male,Married,D00-PD,Product,Darcy Staines
12056,149.0,1.0,0.714412,4,,medium,0.625516,Employed,3.0,117637,40,Male,Married,D00-SS,Sales,Edward J Bayley
12057,284.0,,0.735488,6,,medium,0.17499,Employed,4.0,102711,45,Male,Married,D00-IT,IT,Henry Adey
12058,251.0,1.0,0.536073,5,,low,0.481506,Employed,3.0,111299,51,Male,Married,D00-SS,Sales,Edward J Bayley
12059,132.0,1.0,0.358521,5,1.0,low,0.509522,Employed,6.0,103192,41,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12060,263.0,,0.966871,5,,medium,0.831654,Left,5.0,102610,32,Male,Married,,,
12061,185.0,1.0,0.916735,3,,medium,0.457164,Employed,2.0,100695,24,Male,Unmarried,D00-IT,IT,Henry Adey
12062,102.0,,0.923209,4,,low,0.942708,Employed,5.0,102225,53,Male,Married,D00-IT,IT,Henry Adey
12063,218.0,1.0,0.508809,3,,medium,0.555792,Employed,2.0,101107,23,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
12064,186.0,,,4,,medium,0.693097,Employed,3.0,108063,26,Female,Married,D00-IT,IT,Henry Adey
12065,170.0,,0.565621,3,,low,0.742121,Employed,3.0,106429,23,Male,Unmarried,D00-SP,Support,Amelia Westray
12066,164.0,,1.0,3,,medium,0.57841,Employed,4.0,108780,22,Female,Unmarried,D00-IT,IT,Henry Adey
12067,157.0,,0.867583,3,,low,0.496437,Employed,3.0,117938,22,Female,Unmarried,D00-IT,IT,Henry Adey
12068,153.0,,0.569277,2,,medium,0.452675,Left,3.0,147435,23,Female,Unmarried,D00-PD,Product,Darcy Staines
12069,263.0,,0.727845,5,,medium,0.77145,Employed,2.0,106495,47,Female,Married,D00-SS,Sales,Edward J Bayley
12070,207.0,,0.765278,3,,low,0.639864,Employed,2.0,101574,26,Male,Unmarried,D00-FN,Finance,Aanchal J
12071,247.0,,0.633131,3,,medium,0.845245,Employed,2.0,110197,28,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12072,238.0,,0.976175,2,,medium,0.577292,Employed,4.0,110832,25,Male,Unmarried,D00-SP,Support,Amelia Westray
12073,216.0,,0.629793,5,,low,0.138742,Employed,6.0,108714,37,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12074,143.0,,0.502623,4,,low,0.705685,Employed,3.0,119930,34,Male,Married,D00-SS,Sales,Edward J Bayley
12075,118.0,,0.437219,2,,medium,0.168042,Employed,4.0,105755,26,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12076,197.0,,0.780652,3,,low,1.0,Employed,2.0,104695,25,Male,Unmarried,,,
12077,156.0,,0.476508,2,,medium,0.389735,Left,3.0,101322,27,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12078,217.0,,0.569228,5,,low,0.863806,Employed,3.0,113609,53,Male,Married,D00-PR,Procurement,Louie Viles
12079,134.0,,0.928815,4,,low,0.470573,Employed,4.0,107282,22,Male,Unmarried,D00-FN,Finance,Aanchal J
12080,111.0,,0.753977,5,1.0,medium,0.921208,Employed,4.0,113558,43,Male,Married,D00-PR,Procurement,Louie Viles
12081,269.0,,0.940546,6,,medium,0.218641,Employed,6.0,105601,46,Male,Married,,,
12082,112.0,,0.820825,4,,medium,0.614658,Employed,6.0,112273,22,Female,Unmarried,D00-FN,Finance,Aanchal J
12083,188.0,,,3,,high,0.989458,Employed,3.0,117567,27,Male,Unmarried,D00-MT,Marketing,Reuben Swann
12084,140.0,,0.691231,5,,medium,0.700584,Employed,3.0,105823,47,Male,Married,,,
12085,210.0,,0.468651,5,,medium,0.744149,Employed,3.0,106585,30,Male,Married,D00-IT,IT,Henry Adey
12086,191.0,,0.897869,4,,low,0.755173,Employed,2.0,119517,47,Male,Married,D00-IT,IT,Henry Adey
12087,176.0,1.0,0.7359,2,,low,0.205653,Employed,3.0,101006,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12088,142.0,,0.53597,3,,medium,0.575493,Employed,2.0,108002,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12089,149.0,,0.518767,3,,low,0.829093,Employed,3.0,106418,28,Male,Unmarried,D00-SP,Support,Amelia Westray
12090,273.0,1.0,0.790454,5,,medium,0.897621,Employed,4.0,113576,45,Male,Married,D00-SP,Support,Amelia Westray
12091,156.0,,0.931304,3,,medium,0.728697,Employed,2.0,117008,23,Male,Unmarried,D00-SP,Support,Amelia Westray
12092,164.0,,0.809202,4,,low,0.836901,Employed,2.0,107315,30,Male,Married,D00-SS,Sales,Edward J Bayley
12093,210.0,1.0,0.521925,3,,high,0.818765,Employed,3.0,106472,22,Female,Unmarried,D00-IT,IT,Henry Adey
12094,166.0,,0.549594,4,,low,0.276286,Employed,5.0,103298,31,Male,Married,D00-SS,Sales,Edward J Bayley
12095,183.0,,0.697215,3,,low,0.369044,Employed,2.0,105386,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12096,186.0,,0.868061,3,,low,0.759565,Employed,6.0,116218,28,Male,Unmarried,D00-SP,Support,Amelia Westray
12097,103.0,1.0,0.60437,2,,medium,0.42012,Employed,3.0,104770,28,Male,Unmarried,D00-MT,Marketing,Reuben Swann
12098,270.0,,0.910149,4,,medium,0.726853,Left,5.0,107855,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12099,198.0,,0.638724,4,,medium,0.813794,Employed,3.0,118065,29,Female,Married,D00-MT,Marketing,Reuben Swann
12100,154.0,1.0,0.588743,6,,medium,0.150247,Employed,10.0,117362,40,Male,Married,D00-SS,Sales,Edward J Bayley
12101,214.0,1.0,0.676719,3,,low,0.953471,Employed,2.0,116234,23,Male,Unmarried,D00-IT,IT,Henry Adey
12102,260.0,1.0,,4,,low,0.579335,Employed,3.0,106566,39,Male,Married,D00-MT,Marketing,Reuben Swann
12103,141.0,,0.50678,4,,low,0.854734,Employed,3.0,101316,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12104,224.0,,0.7442,3,,medium,1.0,Employed,2.0,101841,28,Male,Unmarried,D00-PD,Product,Darcy Staines
12105,253.0,,0.725845,3,,high,0.654405,Employed,3.0,118302,27,Male,Unmarried,D00-MN,Management,Ellie Trafton
12106,241.0,1.0,0.638769,3,,low,0.156794,Employed,5.0,105505,28,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
12107,169.0,,0.573188,5,,medium,0.91133,Employed,4.0,117986,54,Female,Married,D00-MN,Management,Ellie Trafton
12108,102.0,,1.0,3,,medium,0.723166,Employed,3.0,100965,25,Female,Unmarried,D00-FN,Finance,Aanchal J
12109,231.0,,0.880215,5,,medium,0.917693,Left,6.0,117112,30,Male,Married,D00-SS,Sales,Edward J Bayley
12110,185.0,,0.546788,4,,medium,0.701999,Employed,3.0,114600,24,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12111,243.0,,0.566995,3,,high,0.828689,Employed,4.0,102541,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
12112,266.0,,0.62724,5,,low,0.168108,Employed,7.0,112721,35,Male,Married,D00-IT,IT,Henry Adey
12113,151.0,,0.549457,2,,medium,0.422341,Left,3.0,103821,29,Male,Unmarried,,,
12114,97.0,,0.861168,4,,low,0.347456,Employed,6.0,117628,46,Male,Married,D00-MN,Management,Ellie Trafton
12115,106.0,,0.391281,3,,low,0.679441,Employed,6.0,100842,24,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12116,150.0,,1.0,5,,medium,1.0,Employed,3.0,109363,45,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12117,161.0,,0.916462,4,,high,0.965805,Employed,2.0,114312,52,Female,Married,D00-IT,IT,Henry Adey
12118,245.0,,,4,,low,0.616291,Employed,3.0,101183,41,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12119,256.0,,0.465881,3,,medium,0.898864,Employed,2.0,109482,24,Female,Unmarried,D00-MT,Marketing,Reuben Swann
12120,266.0,,0.659813,5,,low,0.70344,Employed,3.0,106964,46,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12121,270.0,,0.84555,5,,medium,0.778933,Employed,4.0,107143,48,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12122,182.0,,0.899904,3,,low,0.522061,Employed,10.0,109342,23,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12123,181.0,1.0,0.703796,3,,medium,0.870014,Employed,3.0,116209,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12124,212.0,1.0,0.846528,4,,medium,0.769478,Employed,2.0,116532,23,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12125,250.0,1.0,0.828826,5,,low,0.832956,Employed,2.0,142860,39,Female,Married,D00-SS,Sales,Edward J Bayley
12126,242.0,1.0,0.775716,4,,medium,0.870238,Employed,3.0,147123,42,Male,Married,,,
12127,134.0,1.0,0.76854,4,,medium,0.982579,Employed,2.0,110980,44,Male,Married,D00-SP,Support,Amelia Westray
12128,227.0,,0.614205,4,,medium,0.949321,Employed,3.0,103121,43,Male,Married,D00-MN,Management,Ellie Trafton
12129,149.0,,0.924069,4,,medium,0.759605,Employed,2.0,114000,26,Male,Unmarried,D00-PD,Product,Darcy Staines
12130,154.0,,0.789585,4,,low,0.720551,Employed,3.0,103968,22,Male,Unmarried,D00-MT,Marketing,Reuben Swann
12131,135.0,,0.756916,3,,medium,0.804216,Employed,7.0,100415,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12132,239.0,,0.571475,5,,medium,0.531482,Employed,2.0,104113,34,Male,Married,D00-SS,Sales,Edward J Bayley
12133,156.0,,0.841554,3,,medium,0.861364,Employed,3.0,100390,24,Male,Unmarried,D00-SP,Support,Amelia Westray
12134,140.0,,0.589097,4,,medium,0.66002,Employed,4.0,118986,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12135,231.0,,0.862987,3,,low,0.788033,Employed,3.0,106837,22,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12136,250.0,,0.883365,4,,low,0.913674,Employed,3.0,104900,22,Male,Unmarried,D00-ENG,Engineering,Sushant Raghunathan K
12137,235.0,,0.531605,4,,medium,0.606755,Employed,3.0,106432,37,Female,Married,D00-PR,Procurement,Louie Viles
12138,139.0,,,3,,medium,0.974767,Employed,2.0,107174,29,Male,Unmarried,D00-SP,Support,Amelia Westray
12139,140.0,,0.519035,2,,medium,0.423997,Left,3.0,114638,28,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12140,287.0,,0.809641,5,,low,0.086102,Left,4.0,105584,42,Male,Married,D00-SS,Sales,Edward J Bayley
12141,140.0,,0.58063,4,,medium,0.585311,Employed,3.0,105029,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12142,230.0,,0.581836,5,,medium,1.0,Employed,2.0,103266,50,Female,Married,D00-SS,Sales,Edward J Bayley
12143,167.0,,0.386056,3,,medium,0.527374,Employed,3.0,118448,23,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12144,139.0,1.0,,5,,medium,0.659329,Employed,3.0,113594,53,Female,Married,D00-ENG,Engineering,Sushant Raghunathan K
12145,201.0,,0.509274,3,,low,0.564774,Employed,2.0,110228,23,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12146,150.0,,0.593924,3,,low,0.561346,Employed,3.0,102348,22,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12147,236.0,,0.887878,5,,medium,0.891386,Employed,4.0,100850,36,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12148,197.0,,0.661565,4,,medium,0.841707,Employed,3.0,114259,38,Male,Married,D00-SS,Sales,Edward J Bayley
12149,254.0,,0.986246,7,,low,0.0633688,Left,4.0,104533,50,Male,Married,D00-SS,Sales,Edward J Bayley
12150,153.0,,0.868583,4,,medium,0.825661,Employed,7.0,109385,49,Male,Married,D00-SS,Sales,Edward J Bayley
12151,248.0,,0.828376,5,,low,0.879738,Left,5.0,115722,57,Male,Married,D00-SS,Sales,Edward J Bayley
12152,197.0,,,3,,medium,0.580963,Employed,3.0,106804,29,Male,Unmarried,D00-PD,Product,Darcy Staines
12153,166.0,,0.57392,4,,low,0.367809,Employed,4.0,108198,45,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12154,210.0,1.0,0.486872,3,,medium,0.887811,Employed,4.0,108726,22,Female,Unmarried,D00-MT,Marketing,Reuben Swann
12155,152.0,1.0,0.75959,4,,medium,0.646645,Employed,3.0,116398,48,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12156,149.0,,,4,,low,0.737012,Employed,3.0,107680,47,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12157,247.0,,0.95227,3,,medium,0.590293,Employed,3.0,103836,25,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12158,294.0,,0.505979,4,,low,0.415691,Left,3.0,119931,38,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12159,81.0,,,1,,low,,Employed,,112925,26,Male,Unmarried,D00-TP,Temp,Micheal Zachrey
12160,258.0,,1.0,2,,medium,0.957386,Employed,3.0,108764,25,Female,Unmarried,D00-SS,Sales,Edward J Bayley
12161,156.0,,0.576993,2,,medium,0.383346,Left,3.0,118267,29,Male,Unmarried,D00-SS,Sales,Edward J Bayley
12162,200.0,,0.93031,4,,low,0.280154,Employed,3.0,107771,33,Male,Married,D00-SS,Sales,Edward J Bayley
12163,218.0,,0.968074,5,,low,0.609702,Employed,3.0,114066,40,Male,Married,D00-IT,IT,Henry Adey
12164,242.0,,1.0,4,,low,0.883117,Left,6.0,107116,48,Male,Married,D00-SP,Support,Amelia Westray
12165,174.0,1.0,0.942203,5,,low,0.918,Employed,3.0,116117,53,Male,Married,D00-ENG,Engineering,Sushant Raghunathan K
12166,151.0,,0.715168,4,,medium,0.987268,Employed,4.0,100222,36,Male,Married,D00-SS,Sales,Edward J Bayley
12167,129.0,,0.400705,2,,medium,0.411473,Left,3.0,104236,25,Male,Unmarried,D00-SP,Support,Amelia Westray
12168,153.0,,0.817484,3,,medium,0.738236,Employed,10.0,103474,22,Male,Unmarried,D00-SP,Support,Amelia Westray
12169,176.0,,0.968375,5,,low,0.821245,Employed,4.0,109062,37,Female,Married,D00-PD,Product,Darcy Staines
