ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3428,39,15,175,2,8,1,0,0,0,0,1,0
3429,45,21,24,1,0.9,3,0,0,0,0,0,0
3430,39,14,28,2,1.4,2,108,0,0,0,0,1
3431,64,38,32,2,0.3,1,0,0,0,0,1,1
3432,64,38,63,2,1.7,3,184,0,1,0,1,0
3433,47,23,32,1,1,1,0,0,0,0,0,1
3434,34,9,60,4,1.3,1,0,0,1,0,0,0
3435,56,31,53,2,1.6,3,78,0,0,0,0,0
3436,33,8,58,4,1.3,1,0,0,1,0,0,0
3437,56,29,42,4,2.5,2,0,0,0,0,0,0
3438,57,31,39,4,0.7,2,0,0,1,0,1,0
3439,43,17,72,1,2.8,1,271,0,0,0,1,0
3440,43,17,80,3,0.1,1,0,0,0,1,1,1
3441,26,1,39,4,0.6,2,0,0,0,0,0,1
3442,64,40,18,2,0.3,3,0,0,1,1,1,1
3443,43,18,30,1,0.5,3,0,0,0,0,1,0
3444,44,18,54,1,2.8,1,202,0,0,0,0,0
3445,60,35,128,1,0.9,1,0,0,0,0,1,0
3446,37,13,38,1,1.5,2,116,0,0,0,0,1
3447,56,32,120,1,7.4,1,186,0,0,0,1,0
3448,54,29,25,4,0.1,3,109,0,0,0,0,0
3449,43,18,85,4,1.9,3,110,0,0,0,1,1
3450,57,32,135,3,4.8,2,0,1,1,1,1,0
3451,29,4,14,4,0.5,3,0,0,0,0,0,1
3452,54,30,70,1,1.6,3,251,0,0,0,1,1
3453,61,37,23,3,0.4,2,0,0,0,0,0,0
3454,29,3,31,4,0.3,2,0,0,0,0,1,0
3455,47,21,132,1,0.3,1,0,0,0,0,1,0
3456,43,19,28,3,0.5,1,0,0,0,0,1,1
3457,46,22,125,2,4.7,3,0,1,0,0,1,0
3458,55,31,91,2,2.8,1,0,0,0,0,1,0
3459,48,23,191,2,2.8,1,231,0,0,0,0,1
3460,26,1,88,2,1.8,2,0,0,0,0,0,0
3461,63,37,84,4,2.4,3,0,0,0,0,1,1
3462,57,27,64,3,2,3,142,0,0,0,1,0
3463,58,33,28,2,0.5,2,146,0,1,0,1,0
3464,28,3,149,1,0.8,1,0,0,0,0,1,0
3465,61,37,172,4,4.25,1,0,1,0,1,1,1
3466,65,41,42,1,1.9,2,0,0,0,0,0,0
3467,33,6,53,2,1,2,96,0,0,0,0,1
3468,63,37,149,2,0.2,3,364,1,0,0,1,0
3469,43,19,113,2,1.8,2,0,0,0,0,0,1
3470,26,2,79,2,2.5,1,0,0,0,0,1,0
3471,57,31,175,2,0.5,1,429,0,0,0,1,1
3472,50,25,38,1,1.4,3,0,0,0,0,1,0
3473,54,27,120,4,3,2,431,1,0,0,1,0
3474,59,34,52,4,0.7,1,0,0,1,0,0,0
3475,49,24,42,2,0.7,2,0,0,0,0,1,0
3476,54,30,13,1,0.3,1,0,0,0,0,0,0
3477,65,39,141,2,6.9,1,0,0,1,0,1,0
3478,34,10,131,2,4.33,1,156,0,0,0,1,1
3479,31,6,133,1,1.5,3,0,1,0,0,0,0
3480,31,6,64,2,2.5,1,0,0,0,0,1,0
3481,64,39,49,2,1.5,1,0,0,1,0,1,0
3482,52,26,34,1,0.3,3,0,0,0,0,1,0
3483,57,33,91,1,4.3,1,81,0,1,0,0,0
3484,60,36,195,1,4.7,1,0,0,0,0,1,0
3485,45,18,53,3,2.5,2,112,0,0,0,0,0
3486,39,13,39,2,0.8,3,0,0,0,0,0,0
3487,25,1,20,4,1,1,0,0,0,0,0,1
3488,29,4,104,4,1.8,3,0,0,0,0,0,1
3489,40,15,51,2,1.1,2,131,0,0,0,1,0
3490,36,12,154,3,6.4,1,0,1,1,0,0,0
3491,33,9,38,1,1.33,1,115,0,0,0,0,0
3492,51,27,12,2,0.4,1,0,0,0,0,0,1
3493,35,9,28,1,0.6,3,0,0,0,0,0,1
3494,54,28,33,2,0.4,3,0,0,0,0,1,0
3495,29,2,31,4,1.5,2,0,0,0,0,0,0
3496,32,8,44,1,1.8,2,192,0,0,0,1,0
3497,37,13,49,4,2,3,192,0,0,0,0,0
3498,55,31,134,2,0.3,1,0,0,0,0,0,0
3499,30,6,182,4,0.8,3,94,1,0,0,1,0
3500,49,23,114,1,0.3,1,286,0,0,0,1,0
3501,51,26,90,1,2.8,2,0,0,0,0,1,1
3502,65,39,105,4,1.7,3,0,0,1,0,1,0
3503,32,8,58,3,2,1,90,0,0,0,1,0
3504,29,3,53,4,2.1,3,0,0,0,0,1,0
3505,46,20,15,4,0.6,3,0,0,1,0,1,0
3506,64,39,103,1,0.8,3,0,0,0,0,1,1
3507,27,1,58,4,1.8,2,154,0,0,1,1,1
3508,50,23,83,1,2.67,2,0,0,0,1,1,1
3509,33,9,125,1,4.3,3,0,1,0,0,1,0
3510,38,12,61,3,0.9,3,0,0,0,0,0,0
3511,38,11,69,3,2.33,2,0,0,0,0,0,0
3512,37,11,89,1,1.5,3,0,0,0,0,1,0
3513,46,20,70,4,2.9,1,0,0,0,0,0,1
3514,31,4,39,2,1,2,0,0,0,0,0,0
3515,35,9,41,4,1.2,2,0,0,0,0,1,0
3516,50,26,148,2,0.4,1,508,0,0,0,0,0
3517,45,21,38,3,0.6,2,148,0,0,0,1,0
3518,30,6,95,1,3.9,3,146,1,0,0,0,1
3519,60,36,129,2,6,1,0,0,0,0,0,0
3520,31,5,84,4,1.8,2,0,0,1,0,1,0
3521,60,35,29,3,1.3,2,0,0,0,0,0,0
3522,36,10,30,2,0.8,3,0,0,0,0,1,0
3523,64,40,90,2,0,3,134,0,0,0,0,0
3524,29,4,150,1,0.8,1,0,0,0,0,0,1
3525,58,33,15,4,0.9,2,0,0,0,0,0,0
3526,59,34,13,4,0.9,2,0,0,0,0,0,0
3527,58,33,9,2,0.2,3,0,0,0,0,1,0
3528,35,10,24,4,1.1,3,0,0,0,0,0,0
3529,43,17,41,3,2.2,2,0,0,0,0,1,0
3530,33,7,25,4,1,1,0,0,0,0,1,1
3531,54,28,49,4,2.8,2,0,0,1,0,0,0
3532,38,12,58,3,0.9,3,128,0,0,0,0,1
3533,38,12,141,2,0,1,0,0,0,0,1,1
3534,57,32,50,4,2.1,1,211,0,0,0,0,0
3535,34,10,61,3,2,1,0,0,0,0,0,1
3536,52,27,65,1,1.2,1,0,0,0,0,1,1
3537,50,24,112,1,0.3,1,229,0,0,0,0,0
3538,60,34,19,3,0.3,3,0,0,0,0,1,0
3539,26,0,23,1,0.1,2,0,0,0,0,0,0
3540,56,30,60,1,2.2,3,0,0,0,0,0,0
3541,39,15,30,4,0.3,1,0,0,1,0,0,1
3542,45,20,144,4,5.4,1,210,1,0,0,1,0
3543,30,5,118,4,3,3,0,1,0,0,1,0
3544,37,11,194,2,0,1,0,0,0,0,0,0
3545,45,19,109,3,1.1,1,0,0,0,0,0,0
3546,48,22,174,1,2.4,1,0,0,0,0,1,0
3547,65,40,34,1,1.1,3,119,0,0,0,1,1
3548,46,20,84,3,0.7,2,0,0,0,0,1,0
3549,40,16,41,1,2,2,0,0,0,0,0,1
3550,33,7,92,3,1.6,1,0,0,0,0,0,0
3551,40,10,19,1,0.75,3,116,0,0,0,0,0
3552,60,35,55,3,0.5,2,172,0,0,0,0,0
3553,51,27,22,4,0.5,2,0,0,0,0,1,1
3554,41,16,155,1,7,1,0,0,0,0,0,0
3555,37,13,72,4,2,3,0,0,1,0,0,0
3556,35,9,81,1,2.7,2,0,0,0,0,1,0
3557,35,11,30,1,1.7,1,0,0,1,0,0,1
3558,46,20,54,4,2.9,1,189,0,0,0,1,1
3559,60,34,60,3,2.5,1,0,0,0,0,1,0
3560,51,25,68,1,1.5,2,0,0,0,0,0,0
3561,31,5,65,4,2.2,2,126,0,0,0,1,0
3562,30,6,31,3,1,2,142,0,0,0,0,0
3563,32,8,169,1,6.5,3,272,1,1,1,1,0
3564,53,27,139,1,0.9,3,0,1,0,0,0,0
3565,33,7,29,1,0.6,3,0,0,0,0,0,0
3566,40,15,43,2,1.1,2,0,0,0,0,0,1
3567,57,33,80,2,2.8,1,0,0,0,0,1,1
3568,51,26,43,1,1.3,2,123,0,0,0,1,0
3569,30,4,194,2,4.5,1,0,0,0,0,0,1
3570,41,15,24,2,0.8,3,0,0,1,0,1,0
3571,54,29,32,2,0.6,3,0,0,0,0,1,1
3572,42,18,153,3,5.6,1,416,1,0,0,0,0
3573,30,6,30,1,0.4,3,0,0,0,0,1,1
3574,60,36,165,3,5.6,1,0,1,0,0,0,1
3575,56,30,64,3,0.3,2,0,0,0,0,0,1
3576,63,38,15,4,0.6,2,83,0,0,0,0,0
3577,56,30,70,3,0.3,2,0,0,0,0,0,0
3578,39,9,32,3,2,3,0,0,0,0,1,0
3579,29,5,128,2,4.1,2,209,1,0,0,1,0
3580,28,2,84,1,2.9,3,102,0,1,1,0,1
3581,41,16,62,2,2.2,3,0,0,0,0,1,1
3582,28,4,33,3,1,2,0,0,0,0,0,1
3583,49,25,65,1,0,1,0,0,0,0,1,0
3584,30,3,33,4,1.5,2,85,0,0,0,0,0
3585,63,37,15,1,0.8,2,115,0,0,0,1,0
3586,45,18,45,3,1,2,0,0,0,0,1,0
3587,40,15,132,2,3.9,1,0,0,0,0,1,0
3588,28,4,29,3,0.1,2,0,0,0,0,1,0
3589,62,38,65,1,0,2,0,0,0,0,1,0
3590,38,12,52,2,2.4,2,147,0,0,0,0,0
3591,32,7,64,2,0.1,1,0,0,0,0,1,1
3592,58,32,73,2,2.3,3,224,0,0,0,1,1
3593,33,3,20,1,0.67,3,0,0,0,0,0,0
3594,60,34,44,2,0.3,1,192,0,0,0,1,0
3595,34,8,79,1,2.5,1,0,0,0,0,1,0
3596,38,14,104,2,1.8,2,79,0,0,0,0,0
3597,44,20,88,1,4.7,1,0,0,0,0,0,0
3598,56,26,51,3,2,3,0,0,0,0,1,0
3599,37,11,61,3,0.9,2,0,0,0,0,0,0
3600,45,19,23,2,0.1,3,91,0,0,1,1,1
3601,44,20,38,2,2.1,3,95,0,0,0,1,0
3602,37,13,75,3,2.6,2,0,0,1,0,0,0
3603,47,21,42,4,0.1,1,0,0,0,0,1,1
3604,51,25,45,4,0.1,1,0,0,0,0,1,1
3605,63,38,59,3,0.5,2,0,0,0,0,1,0
3606,61,31,130,2,2.6,3,0,1,0,0,0,0
3607,43,18,9,2,0,3,96,0,0,0,1,1
3608,41,15,62,3,0.9,3,0,0,0,0,0,0
3609,59,35,202,1,4.7,1,553,0,0,0,0,0
3610,29,5,162,1,4.3,1,0,0,0,0,0,1
3611,32,6,93,3,1.6,1,79,0,0,0,1,0
3612,64,39,145,1,0.9,1,0,0,0,0,0,0
3613,50,25,99,1,4.6,1,368,1,1,1,0,1
3614,35,11,148,1,5.8,3,0,1,0,0,1,0
3615,34,10,154,3,5.4,2,0,1,0,0,1,0
3616,58,34,149,2,6,1,0,0,0,0,1,1
3617,41,15,69,1,1.5,3,78,0,0,0,1,0
3618,37,11,30,2,0.3,1,146,0,0,0,0,0
3619,35,8,48,2,1,2,0,0,0,0,1,0
3620,45,20,42,1,0.3,3,0,0,0,0,1,0
3621,53,29,132,2,0.3,1,403,0,0,0,0,0
3622,53,27,81,3,1.7,2,193,0,0,0,1,0
3623,54,29,60,4,3.8,2,0,0,0,0,1,1
3624,28,3,45,4,1.7,2,95,0,0,0,0,0
3625,58,28,70,1,1.4,3,0,0,0,0,0,0
3626,47,21,71,4,2.9,1,0,0,0,0,1,0
3627,24,-3,28,4,1,3,0,0,0,0,0,0
3628,27,1,83,2,0.2,1,0,0,0,0,0,1
3629,42,18,131,1,3.4,1,0,0,0,0,0,1
3630,50,26,82,1,0,1,0,0,0,0,1,1
3631,41,16,79,1,4,3,225,0,0,0,1,0
3632,46,21,51,4,1.9,3,0,0,0,0,0,0
3633,46,20,111,2,6.3,1,0,0,0,0,0,1
3634,51,25,93,1,0.3,1,0,0,0,0,1,0
3635,59,35,73,4,2.3,3,0,0,0,0,0,0
3636,58,33,24,2,0.5,2,0,0,0,0,1,0
3637,37,11,64,3,0.9,2,0,0,0,0,1,0
3638,39,14,104,3,1,1,242,0,0,0,1,0
3639,47,22,38,4,1.9,3,0,0,0,0,1,0
3640,51,26,191,1,8.1,1,0,0,1,0,1,0
3641,64,34,53,4,1.67,3,0,0,0,0,0,1
3642,59,35,74,4,2.3,3,0,0,0,0,0,0
3643,55,29,21,4,0.7,3,0,0,1,0,1,0
3644,57,32,80,3,1.6,3,144,0,0,0,1,1
3645,59,33,41,4,2.5,1,174,0,0,0,0,0
3646,42,17,79,1,3.7,3,0,0,1,0,0,1
3647,34,9,141,3,6.9,2,260,1,0,0,1,0
3648,41,14,32,3,1,2,0,0,0,0,0,1
3649,43,13,38,3,2,3,0,0,0,0,1,0
3650,53,29,85,3,1.8,2,0,0,0,0,1,0
3651,47,21,93,2,0.8,3,107,0,0,0,0,0
3652,49,23,140,1,1.9,3,0,1,0,0,0,1
3653,35,9,69,4,2.2,2,0,0,0,0,0,1
3654,52,27,32,2,2,2,0,0,0,0,0,1
3655,53,28,61,4,0.9,1,177,0,0,0,0,0
3656,48,22,125,1,2.4,1,0,0,0,0,1,0
3657,35,8,30,4,1,2,0,0,1,0,0,0
3658,52,26,104,2,2.4,2,0,0,0,0,1,1
3659,60,35,24,1,0.1,1,0,0,0,0,0,0
3660,33,7,22,1,0.4,2,0,0,0,0,0,0
3661,38,12,59,2,2.4,2,0,0,0,0,0,0
3662,29,4,120,1,4.1,2,0,1,1,1,0,1
3663,35,9,164,2,0,1,500,0,0,0,0,0
3664,26,2,60,4,1.6,1,0,0,0,1,1,1
3665,48,24,43,3,1.9,2,0,0,0,0,1,0
3666,43,19,70,3,2.33,1,0,0,1,0,0,0
3667,60,35,51,2,2.8,1,0,0,0,0,1,0
3668,27,3,59,4,1.6,1,0,0,0,0,1,0
3669,38,13,129,4,0.3,3,75,1,0,0,1,0
3670,40,15,22,2,1.4,2,0,0,0,0,1,1
3671,38,14,29,4,0.4,2,0,0,0,0,1,0
3672,50,25,18,1,0.4,3,0,0,0,0,1,0
3673,38,13,65,3,0.5,3,0,0,0,0,1,0
3674,34,9,65,4,1.3,1,0,0,0,0,0,1
3675,42,16,38,1,0.2,1,0,0,1,0,0,0
3676,60,34,110,2,2,1,0,0,0,0,1,0
3677,62,37,22,1,1.5,2,111,0,0,0,1,0
3678,59,33,43,2,0.3,1,0,0,0,0,0,1
3679,49,25,30,4,0.6,1,0,0,0,0,0,0
3680,49,23,134,2,6.3,1,0,0,0,0,1,0
3681,36,11,32,3,1.3,1,0,0,0,0,0,0
3682,33,9,139,1,4.3,1,0,0,0,0,0,0
3683,43,17,45,2,0.7,1,0,0,0,0,0,0
3684,53,27,62,3,3,2,0,0,1,0,0,0
3685,57,31,51,4,1.7,2,103,0,0,0,1,0
3686,53,27,93,1,0.8,3,313,0,0,0,0,0
3687,60,35,122,1,1.3,1,0,0,0,0,0,0
3688,34,10,45,1,1.33,1,0,0,0,0,0,0
3689,51,26,179,1,8.1,1,0,0,1,0,1,0
3690,36,12,64,3,2.8,1,205,0,0,0,0,1
3691,63,39,41,2,1.1,1,0,0,0,0,0,0
3692,37,13,58,2,0.6,3,0,0,0,0,0,1
3693,57,33,64,4,2.2,1,0,0,0,0,1,0
3694,52,27,28,3,1.7,2,0,0,0,0,0,0
3695,38,8,21,1,0.67,3,0,0,0,0,1,0
3696,61,35,60,1,2.8,2,0,0,0,0,1,0
3697,31,5,78,2,0.2,1,0,0,0,0,0,1
3698,39,13,59,3,0.5,3,0,0,0,0,0,0
3699,38,12,59,3,0.5,3,0,0,1,1,1,1
3700,46,22,83,4,1.4,2,0,0,0,0,1,1
3701,48,22,128,1,5.7,1,0,0,1,0,0,0
3702,58,33,95,1,2.6,1,0,0,0,0,1,0
3703,50,25,160,4,4.3,3,410,1,0,0,0,0
3704,67,41,78,4,2.4,3,0,0,1,0,0,0
3705,36,11,184,2,5.1,2,0,1,0,0,0,0
3706,30,4,30,3,1,1,0,0,0,0,1,0
3707,58,33,51,2,1.6,3,123,0,0,0,1,0
3708,43,18,35,1,0.6,3,0,0,0,0,0,0
3709,31,1,74,4,4,3,0,0,0,0,0,0
3710,37,11,43,4,1.2,2,0,0,1,0,0,0
3711,49,22,23,2,1,2,0,0,0,0,1,1
3712,27,1,20,4,0.4,1,99,0,0,0,1,0
3713,50,25,112,1,0.6,1,0,0,0,0,0,0
3714,46,20,74,3,0.7,2,0,0,0,0,1,1
3715,49,23,65,2,0.4,3,232,0,0,0,0,1
3716,29,5,124,2,0.2,1,0,0,0,0,0,1
3717,55,29,65,3,2.5,1,0,0,0,0,0,0
3718,61,37,73,3,2,3,285,0,0,0,0,0
3719,45,19,8,2,0.1,3,0,0,0,0,0,1
3720,33,8,53,3,2.3,1,76,0,0,0,1,0
3721,63,39,131,3,2.6,3,229,1,0,0,1,0
3722,32,6,13,4,0.3,1,0,0,1,1,1,1
3723,42,17,60,1,2.4,1,98,0,0,0,1,0
3724,51,27,45,1,1.6,2,82,0,0,0,1,0
3725,44,20,39,2,2.1,3,119,0,0,0,0,0
3726,33,6,78,4,2,2,0,0,0,0,0,0
3727,39,13,43,3,0.5,3,0,0,0,0,1,0
3728,56,30,31,2,0.3,1,109,0,1,1,1,1
3729,28,3,118,3,2.4,2,161,1,0,0,0,0
3730,43,17,82,3,0.1,1,0,0,0,0,1,0
3731,30,6,112,3,2.5,1,0,0,0,0,1,0
3732,34,8,10,1,0.4,2,0,0,0,0,1,0
3733,26,1,18,2,0.9,3,95,0,0,0,0,0
3734,58,32,72,3,0.3,2,0,0,0,0,1,0
3735,43,19,72,4,0.2,3,0,0,0,0,1,0
3736,40,14,78,1,5.2,1,0,0,0,0,1,0
3737,54,30,78,3,1.8,2,0,0,0,0,0,0
3738,44,19,30,1,0.5,3,0,0,0,0,1,0
3739,54,28,45,3,1.4,1,0,0,0,0,0,1
3740,39,14,80,2,0.4,1,0,0,0,0,0,0
3741,59,35,174,1,4.7,1,0,0,0,0,1,1
3742,53,29,51,2,3.2,3,0,0,0,0,1,0
3743,32,8,181,1,6,1,0,0,0,1,1,1
3744,40,14,78,4,1.4,2,194,0,0,0,1,1
3745,54,29,79,3,1.6,3,0,0,0,0,0,0
3746,27,3,119,1,5.4,1,118,0,0,0,1,0
3747,63,39,49,4,1.2,2,109,0,1,1,1,1
3748,26,0,83,3,3.9,2,0,1,0,0,1,0
3749,33,7,100,1,2.7,2,126,0,0,0,1,0
3750,43,19,70,3,2.33,1,0,0,0,0,1,0
3751,57,32,52,3,0.5,2,0,0,0,0,1,0
3752,26,2,12,4,1,1,0,0,0,0,1,0
3753,55,30,82,4,1.3,3,219,0,0,0,0,1
3754,30,4,34,2,0.3,2,0,0,0,0,1,1
3755,63,37,112,4,2.4,3,0,0,0,0,1,1
3756,55,25,42,3,1,3,0,0,0,0,1,0
3757,35,11,83,2,2.2,1,0,0,0,0,0,0
3758,45,21,142,1,1.4,2,0,1,0,0,1,0
3759,47,23,199,2,6.67,1,0,0,0,0,1,0
3760,31,4,29,4,1.5,2,121,0,0,0,1,1
3761,56,26,70,3,1.4,3,273,0,0,0,1,1
3762,49,24,25,2,0.7,3,0,0,0,0,1,0
3763,53,27,84,2,1.1,1,0,0,0,0,1,0
3764,62,36,81,3,4.4,1,0,0,0,0,0,1
3765,63,37,15,2,0.4,1,0,0,0,0,0,0
3766,26,0,54,3,0.3,3,0,0,0,0,1,0
3767,59,35,108,4,3.8,2,304,1,0,0,1,0
3768,40,16,83,4,2.67,1,0,0,0,0,1,1
3769,42,16,62,1,0.7,3,170,0,0,1,1,1
3770,29,4,134,2,3.3,1,204,0,0,0,0,0
3771,40,16,75,3,2.33,1,79,0,0,0,0,0
3772,31,7,109,2,2,2,341,0,0,0,0,1
3773,35,10,152,2,3,1,0,0,0,0,1,0
3774,62,36,83,4,2.4,3,0,0,1,0,0,0
3775,51,26,52,4,1.8,3,0,0,0,0,1,0
3776,32,6,31,2,2,3,0,0,0,0,1,1
3777,27,3,135,3,2.7,3,449,1,0,0,0,1
3778,62,37,98,1,0.9,1,151,0,0,0,1,0
3779,66,41,14,4,0.6,2,0,0,0,0,0,0
3780,53,27,64,4,2.6,1,0,0,0,0,1,1
3781,49,25,109,2,6.8,1,0,0,0,0,0,0
3782,65,40,118,1,1.3,1,333,0,0,1,1,1
3783,30,5,80,4,2.2,2,0,0,1,0,1,0
3784,60,34,51,3,1.4,3,0,0,0,0,0,0
3785,30,6,115,4,3.8,2,0,1,0,0,1,0
3786,54,28,83,1,2.4,1,0,0,0,0,1,0
3787,54,28,90,1,0.3,1,0,0,0,0,1,0
3788,37,12,28,4,1.7,1,0,0,1,1,1,0
3789,32,7,82,2,2.5,1,221,0,0,0,1,1
3790,51,27,24,3,0.4,1,0,0,0,0,1,1
3791,46,22,71,2,1.7,1,0,0,0,0,1,1
3792,41,17,80,1,0.3,1,0,0,0,0,0,0
3793,62,36,109,4,1.7,3,0,0,0,0,1,0
3794,54,28,140,1,2.9,1,0,0,0,0,1,0
3795,52,27,39,4,0.2,2,0,0,1,0,1,0
3796,51,25,39,1,1.2,2,98,0,0,0,1,0
3797,24,-2,50,3,2.4,2,0,0,1,0,0,0
3798,61,35,31,2,0.3,1,0,0,0,0,1,0
3799,55,25,35,3,1,3,144,0,0,0,1,1
3800,37,11,44,4,0.2,1,0,0,0,0,0,1
3801,64,38,35,1,0.5,3,0,0,0,0,1,0
3802,34,8,20,2,0.3,1,106,0,0,0,1,1
3803,31,7,10,4,0.7,2,0,0,0,0,1,0
3804,42,18,83,4,2,3,0,0,0,0,1,0
3805,47,22,203,2,8.8,1,0,0,0,0,1,0
3806,29,5,84,3,0.8,1,0,0,0,0,0,0
3807,34,8,41,4,0.8,1,0,0,0,0,0,0
3808,36,11,164,2,7.8,1,0,0,0,0,1,1
3809,34,10,152,2,6.5,1,0,0,0,0,0,0
3810,26,2,62,4,1.6,1,0,0,1,0,0,0
3811,48,24,12,4,1,1,89,0,0,0,0,0
3812,47,23,28,4,0.6,1,0,0,0,0,1,0
3813,39,13,52,1,2,1,0,0,0,0,0,1
3814,62,37,19,3,1.3,2,97,0,0,0,1,0
3815,34,9,35,3,1.3,1,0,0,0,0,0,0
3816,43,19,28,4,0.3,1,96,0,0,0,1,0
3817,55,30,70,3,2,2,0,0,0,0,1,1
3818,65,40,140,1,0.9,1,0,0,0,0,0,0
3819,26,0,102,4,2.3,3,0,0,0,0,0,0
3820,57,27,50,4,2,3,0,0,0,0,1,0
3821,32,7,61,3,2.3,1,205,0,0,0,1,1
3822,35,9,188,2,3.7,2,259,1,0,0,1,0
3823,63,33,178,4,9,3,0,1,0,0,0,0
3824,49,25,44,4,0.9,2,194,0,0,0,1,0
3825,23,-1,12,4,1,1,0,0,1,0,0,1
3826,30,6,69,4,3.4,1,188,0,0,0,0,1
3827,43,19,132,1,5,1,0,0,0,0,0,0
3828,39,14,128,2,3.9,1,196,0,0,0,1,0
3829,31,6,44,4,0.8,1,122,0,0,0,1,0
3830,65,39,44,1,0.5,3,0,0,0,0,1,1
3831,34,8,34,2,2,3,0,0,1,0,1,0
3832,37,12,132,2,3.9,1,0,0,0,0,0,0
3833,62,38,158,2,2.1,1,0,0,0,0,0,1
3834,33,9,83,1,0.1,1,0,0,0,0,1,0
3835,48,22,28,1,1.4,3,75,0,0,0,1,0
3836,33,9,131,3,2.2,3,0,1,1,0,0,0
3837,45,19,31,3,0.5,2,0,0,0,0,1,1
3838,44,19,40,4,0,2,0,0,0,0,1,0
3839,37,11,71,2,1.8,1,127,0,1,0,0,0
3840,31,5,42,2,2,3,0,0,0,0,1,0
3841,56,31,35,3,0.1,2,114,0,0,0,0,0
3842,30,4,81,2,0.2,1,0,0,0,0,1,0
3843,61,35,91,2,2,1,0,0,0,0,1,0
3844,32,7,129,4,5.2,2,0,1,0,0,0,1
3845,51,27,75,1,2.7,1,0,0,0,0,0,0
3846,26,1,54,4,0.6,2,230,0,0,0,0,0
3847,31,5,43,1,1.5,1,0,0,0,0,0,0
3848,43,18,94,4,1.1,2,0,0,0,0,0,0
3849,57,32,84,4,1.3,3,0,0,0,0,0,1
3850,42,18,34,1,2,2,0,0,1,0,0,0
3851,48,23,15,4,0.8,1,0,0,0,0,1,0
3852,46,21,99,2,3.8,3,194,0,0,0,1,0
3853,33,7,15,1,0.4,2,82,0,1,1,1,1
3854,45,21,83,4,2,3,0,0,0,0,1,0
3855,31,6,83,4,1.8,3,0,0,0,0,1,0
3856,42,18,143,1,1.7,1,0,0,1,0,1,0
3857,56,30,81,4,2.6,3,0,0,0,0,1,0
3858,63,39,39,1,1.9,2,0,0,0,0,0,0
3859,42,18,158,2,0.4,2,277,1,0,0,0,1
3860,50,24,62,1,1.4,3,0,0,0,0,0,0
3861,31,6,64,2,0.1,1,0,0,0,0,1,1
3862,65,40,29,1,1.5,2,0,0,0,0,0,0
3863,60,34,64,3,2.5,1,0,0,0,0,1,0
3864,34,10,21,4,0.7,2,0,0,0,0,1,0
3865,62,32,142,2,2.8,3,0,1,0,0,0,1
3866,56,30,64,3,2.5,1,0,0,0,0,0,0
3867,51,25,40,4,1.8,1,0,0,1,0,0,1
3868,44,19,61,3,2.7,2,0,0,0,0,0,0
3869,41,16,44,1,0.3,3,0,0,0,0,0,0
3870,43,16,78,3,2.67,2,161,0,0,0,1,1
3871,25,0,25,2,0.9,3,0,0,0,0,0,0
3872,40,16,125,2,1.9,1,0,0,0,0,0,1
3873,53,29,63,2,1,3,0,0,0,0,1,0
3874,54,30,54,1,1.6,3,185,0,0,0,1,0
3875,36,12,92,2,0,1,184,0,0,0,0,0
3876,26,2,119,2,0.6,1,381,0,0,0,1,1
3877,35,11,40,1,2.4,2,0,0,0,0,1,0
3878,29,4,41,1,1,1,0,0,0,0,0,0
3879,35,11,81,2,0,1,0,0,0,0,1,1
3880,28,4,101,3,2.5,1,270,0,0,0,0,0
3881,48,24,25,4,0.5,2,0,0,0,0,0,0
3882,46,20,55,1,1.5,2,0,0,1,0,0,0
3883,31,7,43,1,2.1,3,166,0,0,0,0,1
3884,40,16,98,2,1.8,2,98,0,0,0,1,0
3885,27,1,112,4,2.3,3,402,0,0,0,1,1
3886,32,2,69,4,4,3,102,0,0,0,1,0
3887,67,43,79,4,1.7,2,215,0,0,1,1,1
3888,24,-2,118,2,7.2,1,0,0,1,0,1,0
3889,45,18,81,3,2.67,2,251,0,0,0,1,1
3890,26,0,19,1,0.1,2,121,0,0,0,1,0
3891,42,17,139,2,2.9,3,0,1,0,0,1,0
3892,65,40,63,3,0.5,2,0,0,0,0,1,0
3893,59,33,102,2,1.4,1,0,0,0,0,1,0
3894,30,5,40,4,1.7,2,0,0,0,0,1,0
3895,32,6,44,1,0.3,1,81,0,0,0,1,1
3896,36,12,59,3,2,1,216,0,0,0,0,0
3897,48,24,224,2,6.67,1,0,0,0,1,1,1
3898,56,31,64,2,2.3,3,0,0,0,0,0,0
3899,44,20,129,2,3.3,1,0,0,0,0,1,0
3900,60,34,43,1,1.4,1,0,0,0,0,1,1
3901,51,27,12,3,0.4,1,0,0,1,1,1,1
3902,34,10,53,3,2.6,2,0,0,0,0,1,0
3903,45,21,39,2,2.1,3,0,0,0,0,0,1
3904,47,23,65,1,0,1,0,0,0,0,0,0
3905,29,5,18,1,0.4,3,94,0,0,0,1,1
3906,52,28,55,1,1.6,3,0,0,0,0,0,0
3907,61,35,60,1,2.5,3,0,0,0,0,1,0
3908,40,14,42,2,0.3,1,187,0,0,0,1,0
3909,24,0,44,3,0.1,2,0,0,0,0,0,0
3910,33,7,111,2,1.3,1,0,0,0,0,1,0
3911,33,8,62,1,1,1,0,0,0,0,1,0
3912,52,26,44,2,0.8,3,148,0,0,0,0,1
